"Product","Category","Brand","Price"
Pearl Pharma | Sauce 1g | Sin Mint (Spark),Concentrate,Pearl Pharma,0.01
Pearl Pharma | Flower 3.5g | Sour Cheese (Spark),Eighths,Pearl Pharma,0.01
Pearl Pharma | Flower 3.5g | Sin Mint Cookies (Spark),Eighths,Pearl Pharma,0.01
Pearl Pharma | Flower 3.5g | Hardcore OG (Spark),Eighths,Pearl Pharma,0.01
Pearl Pharma | Flower 3.5g | Durban Poison (Spark),Eighths,Pearl Pharma,0.01
Pearl Pharma | Flower 3.5g | Blueberry Haze (Spark),Eighths,Pearl Pharma,0.01
Mr. Zips | Flower 7G | I | El Chivo (SAMPLE),Quarters,,0.01
Mr. Zips | Flower 14G | H | Elektra Ice (SAMPLE),Halves,,0.01
Mr. Zips | Flower 3.5G | H | Lemon Cherry Runtz (SAMPLE),Eighths,,0.01
Mr. Zips | Pre-Rolls .5g (14pk) | S | Sunshine Punch (SAMPLE),Pre-Rolls,,0.01
Mr. Zips | Pre-Rolls .5g (3pk) | H | Golden Gas (SAMPLE),Pre-Rolls,,0.01
Mr. Zips | Pre-Rolls .5g (3pk) | H | Gush Mintz (SAMPLE),Pre-Rolls,,0.01
Mr. Zips | Cart 1g | H | Golden Gas (SAMPLE),Cartridges,,0.01
Mr. Zips | Cart 1g | S | XJ-13 (SAMPLE),Cartridges,,0.01
Octo | Auto Draw | Battery + USB Charger Assorted,Accessories,,12
Cartridge Vapoizer | Exxus Slim VV 2.0 | Prism,Accessories,,15
Cartridge Vapoizer | Exxus Slim VV 2.0 | Galaxy,Accessories,,15
Wulf | Micro Plus | Cartridge Vaporizor Black w/ Yellow Splatter,Accessories,YoCan / Wulf,35
Raw | Humidity Control | 62% 8g,Accessories,Raw,3
Clipper | Mini Bic Lighter,Accessories,,2
King Palm | Smoke Clip | Jet Black,Accessories,,15
Raw | Con Organic Hemp Papers + Tips (50pk) | 1 1/4 Size,Accessories,Raw,3
Raw | Con Organic Hemp Papers + Tips (32pk) | King Size Slim,Accessories,Raw,3
Raw | Pre-Rolled Rose Tip,Accessories,Raw,13
Jeeter | IN Pre-Rolls (3pk) | S | Lemon Dosi,Pre-Rolls,Jeeter,35
Jeeter | IN Pre-Rolls (3pk) | H | Tallymon,Pre-Rolls,Jeeter,35
Jeeter | IN Pre-Rolls (3pk) | I | Master Kush,Pre-Rolls,Jeeter,35
Jeeter Juice | Dispo .5g | H | Double Black Doja,Disposables,Jeeter,40
Jeeter | BC LR Pre-Roll 1.3g | I | Papaya Punch (Sample),Pre-Rolls,Jeeter,0.01
Jeeter | BC LR Pre-Roll 1.3g | S | Morning Flight (Sample),Pre-Rolls,Jeeter,0.01
Jeeter | BC LR Pre-Roll 1.3g | S | Lemon Dosi (Sample),Pre-Rolls,Jeeter,0.01
Yummi Karma | Tincture 1000mg | Lights Out (SAMPLE),Tinctures,Yummy Karma,0.01
Yummi Karma | Tincture 1000mg | Beauty Sleep CBD (SAMPLE),Tinctures,Yummy Karma,0.01
Yummi Karma | Tincture 1000mg | Wicked Apple (SAMPLE),Tinctures,Yummy Karma,0.01
Yummi Karma | Tincture 30mL | 30:1 Just Peachy (SAMPLE),Tinctures,Yummy Karma,0.01
Yummi Karma | Tincture 1000mg | Blue Raspberry (SAMPLE),Tinctures,Yummy Karma,0.01
Yummi Karma | Tincture 30mL | 1:1 Watermelon (SAMPLE),Tinctures,Yummy Karma,0.01
Yummi Karma | Tincture 30mL | 10:10:1 Dragonfruit (SAMPLE),Tinctures,Yummy Karma,0.01
710 | LRO Badder 1g (T2) | Z Cubed #5 + Donny Burger,Concentrate,710 Labs,63
Punch | BHO Badder 1g | Cindy 99,Concentrate,Punch,20
Punch | BHO Badder 1g | Cali Kush,Concentrate,Punch,20
Punch | BHO Badder 1g | Holy Jealousy,Concentrate,Punch,20
Punch | BHO Badder 1g | Alien Fritter,Concentrate,Punch,20
ColdFire x FP | Cart 1g | Lemon Cherry Mintz,Cartridges,ColdFire,54
ColdFire x KRD | Cart 1g | Praduh,Cartridges,ColdFire,54
ColdFire x KC | Cartridge 1g | Sour Monte,Cartridges,ColdFire,54
Turn | LR Pod 1g | Nam Wah 25,Cartridges,Turn,45
ColdFire x Umma Sonoma | Cart 1g | White LCG,Cartridges,ColdFire,54
ColdFire | SLV Dispo 0.5g | Grape Gas,Disposables,ColdFire,59
CBX | Flower 3.5g | H | Glue Flame (Sample),Eighths,Cannabiotix (CBX),0.01
ColdFire | SLV Dispo 0.5g | LemPaya,Disposables,ColdFire,59
CBX | Flower 3.5g | H | Cereal Milk (Sample),Eighths,Cannabiotix (CBX),0.01
CBX | Pre-Roll 0.75g | Sublime,Pre-Rolls,Cannabiotix (CBX),15
CBX | Pre-Roll 0.5g (4pk) | Grape Gasby (Sample),Pre-Rolls,Cannabiotix (CBX),0.01
CBX | Pre-Roll 0.5g (4pk) | Jet Lag OG (Sample),Pre-Rolls,Cannabiotix (CBX),0.01
High 90's | Pre-Roll 1.5g | H | Cherry Bopperz,Pre-Rolls,High 90's,20
High 90's | Pre-Roll 1.5g | I | Blue Slushie,Pre-Rolls,High 90's,20
High 90's | Flower 3.5g | I | That's Gas Bro,Eighths,High 90's,45
High 90's | Flower 3.5g | I | That's Gas Bro (Sample),Eighths,High 90's,0.01
High 90's | Flower 3.5g | I | Cosmic Cough,Eighths,High 90's,45
High 90's | Flower 3.5g | I | Cosmic Cough (Sample),Eighths,High 90's,0.01
High 90's | Flower 3.5g | H | Cherry Bopperz,Eighths,High 90's,45
High 90's | Flower 3.5g | H | Cherry Bopperz (Sample),Eighths,High 90's,0.01
High 90's | Flower 3.5g | S | High 90's Paradise,Eighths,High 90's,45
High 90's | Flower 3.5g | S | High 90's Paradise (Sample),Eighths,High 90's,0.01
High 90'S | Pre-roll 1g | S | Sugar Land,Pre-Rolls,High 90's,10
Decibel | Flower 1g | I | Cosmic Banana (SAMPLE),Eighths,Decibel Gardens,0.01
Pure Beauty | 10Pk Prerolls | H | Black Box (S X BT X MS),Pre-Rolls,Pure Beauty,45
Pure Beauty | Smalls 14g | S | Chem Reserve,Halves,Pure Beauty,125
Pure Beauty | Smalls 14g | H | Hops & Cream,Halves,Pure Beauty,125
Decibel | Flower 3.5g | I | Cosmic Banana (Sample),Eighths,Decibel Gardens,0.01
Decibel | Flower 3.5g | H | Miyazaki Mango (Sample),Eighths,Decibel Gardens,0.01
Almora Farm | Flower 3.5G | H | Lemon Kush,Eighths,Almora Farm,25
Almora Farm | Flower 3.5g | S | Sour Tangie,Eighths,Almora Farm,25
Almora Farm | Flower 3.5G | I | Heavy OG,Eighths,Almora Farm,25
Pure Beauty | SLV Pre-roll 1g | H | Spritzer,Pre-Rolls,Pure Beauty,19
Pure Beauty | SLV Pre-roll 1g | S | Chem Reserve,Pre-Rolls,Pure Beauty,19
Pure Beauty | SLV Pre-roll 1g | I | Pink Panther,Pre-Rolls,Pure Beauty,19
Autumn Brands | Flower 14G | H | Fire OG,Halves,Autumn Brands,60
Big Pete's | Single Cookie 10mg | I | Chocolate Chip,Edibles,Big Pete's,5
Lolo | Pre-Roll 1g | H | Grape Junky,Pre-Rolls,Lolo,6
Lolo | Pre-Roll 1g | I | Cherry Runtz,Pre-Rolls,Lolo,6
Lolo | Flower 21g | I | RTR Lazy Larry,Flower,Lolo,30
Lolo | Flower 21g | H | RTR Skunk Splash,Flower,Lolo,30
Lolo | Flower 21g | I | Grapeful Dead,Flower,Lolo,30
Olala | Bev 100mg | Guava,Beverages,Olala,17
WCTC | Sugar 1g | Ice Cream Cake,Concentrate,West Coast Trading Company (WCTC),15
WCTC | Badder 1g | LA Confidential,Concentrate,West Coast Trading Company (WCTC),15
WCTC | Shatter 1g | S | Mango Haze,Concentrate,West Coast Trading Company (WCTC),15
Crave | Chocolate 100mg | Snickerdoodle (SAMPLE),Chocolates,,0.01
Crave | Chocolate 100mg | Dark Chocolate (SAMPLE),Chocolates,,0.01
Side Hustle | PG Flower 28g | Skunk #1 (SAMPLE),Ounces,,0.01
Side Hustle | Flower 3.5g | Jack Herer (SAMPLE),Eighths,,0.01
Side Hustle | Dispo 1g | H | Ice Berry (SAMPLE),Disposables,,0.01
Side Hustle | Cart 1g | I | King Louie (SAMPLE),Cartridges,,0.01
Kush Queen | Bath Bomb 25mg | 1:1 Awaken (SAMPLE),Wellness,,0.01
Made From Dirt | Balm 100mg | 1:1 Sleep 30mL (SAMPLE),Wellness,,0.01
Pretty Dope | Dispo 1g | H | Unicorn Juice (SAMPLE),Disposables,,0.01
Daily Dose | Syringe 1g | High T (SAMPLE),Wellness,,0.01
The 8th | LRE Dispo 1g | S | Lemon Pie (SAMPLE),Disposables,The 8th,0.01
The Doja | Flower 3.5g | Fun Dip,Eighths,Doja,55
ColdFire x FP | Cart 1g | Snow C###y,Cartridges,ColdFire,54
ColdFire x Lumpy's | Cart 1g | Jane Dough,Cartridges,ColdFire,54
Everyday | Sugar 1g | H | Gelato 33,Concentrate,Everyday Cannabis Co.,15
Everyday | Sugar 1g | H | Red Runtz,Concentrate,Everyday Cannabis Co.,15
Everyday | Sugar 1g | H | Gelatti,Concentrate,Everyday Cannabis Co.,15
Everyday | Sugar 1g | I | Permanent Marker,Concentrate,Everyday Cannabis Co.,15
Everyday | Sugar 1g | I | Triangle Kush,Concentrate,Everyday Cannabis Co.,15
Everyday | Sugar 1g | S | Hawaiian Mints,Concentrate,Everyday Cannabis Co.,15
Everyday | Crumble 1g | I | Shishkaberry,Concentrate,Everyday Cannabis Co.,15
Everyday | Crumble 1g | S | King Tut,Concentrate,Everyday Cannabis Co.,15
Everyday | Crumble 1g | H | BubbleGum Runtz,Concentrate,Everyday Cannabis Co.,15
Holy Water | LR Cart 1g | H | Lemon Pave,Cartridges,Holy Water,50
Holy Water | LR Cart 1g | H | Rainbow Z,Cartridges,Holy Water,50
Holy Water | LR Cart 1g | H | Zoap,Cartridges,Holy Water,50
Holy Water | Split Jar 1g | H | LRO Chembreath x Benzini,Concentrate,Holy Water,50
WHOA | Gummies 100mg | S | Green Apple,Gummies,WHOA,10
Moods | Oral Spray 1000mg | H | Strawberry Bliss,Edibles,Moods,33
Stiiizy | LRJ | Badder 1g | I | Grape Ape,Concentrate,Stiiizy,32
Stiiizy | LRO Badder 1g | I | Triple Platinum,Concentrate,Stiiizy,32
Stiiizy | LRO Jam 1g | H | Strawberries & Cream,Concentrate,Stiiizy,32
Stiiizy | LRO Jam 1g | S | Orange Cream,Concentrate,Stiiizy,32
Pearl Pharma | Flower 3.5g | Double Bubble (Sample),Eighths,Pearl Pharma,0.01
Pearl Pharma | Badder 1g | Double Bubble,Concentrate,Pearl Pharma,18
Stiiizy | CLR | Sauce 1g | H | Moscato Gelato,Concentrate,Stiiizy,25
Stiiizy | CLR | Sauce 1g | S | Lemon Cherry Haze,Concentrate,Stiiizy,25
The Fight | SM Flower 28g | H | White Truffle,Ounces,The Fight,130
The Fight | Flower 14g | H | Gelato #33,Halves,The Fight,70
The Fight | Flower 14g | H | Rolex OG,Halves,The Fight,70
Jetty | Cart .5g | H | Pineapple Express,Cartridges,Jetty,25
Made | Flower 3.5g | H | Permanent Marker BX1,Eighths,Made,55
Made | Pre-Roll 1g | S | Black Jack,Pre-Rolls,Made,15
Made | Pre-Roll 1g | H | Breeze,Pre-Rolls,Made,15
Made | Pre-Roll 1g | S | Nectar Nonsense,Pre-Rolls,Made,15
URSA | LResin Cart 1g | I | Fruit Gusherz,Cartridges,Ursa,48
URSA | LResin Cart 1g | S | Pineapple Upside Down Cake,Cartridges,Ursa,48
URSA | LResin Cart 1g | S | Nectarine Jelly,Cartridges,Ursa,48
URSA | LResin Cart 1g | I | Desert Lime,Cartridges,Ursa,48
URSA | SLV LRO Cart 1g | I | Garlic Glue,Cartridges,Ursa,51
URSA | SLV LRO Cart .5g | S | Toronja,Cartridges,Ursa,35
Lift Tickets x NG | LRE Pre-Rolls .5g (5pk) | H | Mega Black Cherry,Pre-Rolls,Lift Tickets,45
Almora Farm | 1g AIO | S | Stardawg Guava,Disposables,Almora Farm,39
BBD | Flower 3.5 | H | Angry Burds (Sample),Eighths,Big Boy Dro,0.01
BBD | Flower 3.5 | I | Bulk Hogan (Sample),Eighths,Big Boy Dro,0.01
BBD | Flower 3.5 | H | Titty Paradise (Sample),Eighths,Big Boy Dro,0.01
Dr. Norms | SH Gummy MAX 100mg | Mango Madness,Gummies,Dr. Norms,15
The Fight | Flower 14g | H | RS-11,Halves,The Fight,70
The Fight | Flower 14g | H | Gelonade,Halves,The Fight,70
Dr. Norms | Gummies FeelWell | Citrus Breeze,Gummies,Dr. Norms,20
Punch | INR Pre-Roll 1.6g | PB&J x Orange 76,Pre-Rolls,Punch,30
Autumn Brands | Flower 3.5G | S | Blue Dream,Eighths,Autumn Brands,27
Autumn Brands | Flower SM 14G | I | OGZ,Halves,Autumn Brands,60
Jeeter | BC LR Pre-Roll 1.3g | Motorbreath Banana Punch (Sample),Pre-Rolls,Jeeter,0.01
Bang 4 Buck | Honey Budder 1g | Huckleberry Shortcake,Concentrate,Bang 4 Buck,23
Hella Raw | Flower 7g | H | Orgasmic Bliss (SAMPLE),Quarters,,0.01
Hella Raw | Flower 7g | H | Orgasmic Lemon Dream (SAMPLE),Quarters,,0.01
Hella Raw | Flower 7g | H | Deep Smoke (SAMPLE),Quarters,,0.01
Hella Raw | Flower 7g | H | Sunflower Girl (SAMPLE),Quarters,,0.01
Hella Raw | Flower Jar 7g | H | Secret Affair (SAMPLE),Quarters,,0.01
Hella Raw | Flower Jar 7g | H | Orgasmic Lemon (SAMPLE),Quarters,,0.01
Hella Raw | Flower Jar 7g | H | Sunflower Girl (SAMPLE),Quarters,,0.01
Jeeter | IND Pre-Roll .5g | Blue Dream (PROMO),Pre-Rolls,Jeeter,0.01
Jeeter | IND Pre-Roll .5g | Berry White (PROMO),Pre-Rolls,Jeeter,0.01
Team Elite G | Flower 14G | H | Diesel Truck OG,Halves,Team Elite Genetics,135
Team Elite G | Flower 14G | S | Cuban Linx,Halves,Team Elite Genetics,135
Team Elite G | Flower 3.5g | I | Creme de la Creme (Display),Eighths,Team Elite Genetics,0.01
Team Elite G | Flower 3.5g | H | Orange Juice (Display),Eighths,Team Elite Genetics,0.01
Team Elite G | Flower 3.5g | Sh3rb3t (Display),Eighths,Team Elite Genetics,0.01
COTC | Diamond Barrel 1.4g | I | Georgia Peaches x GGP (Sample),Pre-Rolls,Cream Of The Crop (COTC),0.01
COTC | Diamond Barrel 1.4g | H | Mint Chocolate Runtz x Spritzer (Sample),Pre-Rolls,Cream Of The Crop (COTC),0.01
Josh Wax | Flower 3.5g | H | Duct Tape Zushi,Eighths,Josh Wax,68
Josh Wax | Flower 3.5g | H | Zoap x Seabiscuit (Sample),Eighths,Josh Wax,0.01
Josh Wax | Flower 3.5g | H | Duct Tape Zushi (Sample),Eighths,Josh Wax,0.01
Josh Wax | Flower 3.5g | I | Bon Voyage (Sample),Eighths,Josh Wax,0.01
Josh Wax | Flower 3.5g | H | White Truffle (Sample),Eighths,Josh Wax,0.01
Josh Wax | Flower 3.5g | I | Seabiscuit (DSample),Eighths,Josh Wax,0.01
Josh Wax | Flower 3.5g | I | Bon Voyage (DSample),Eighths,Josh Wax,0.01
Josh Wax | Flower 3.5g | I | Zoobiscuits (DSAMPLE),Eighths,Josh Wax,0.01
Josh Wax | Flower 3.5g | H | White Truffle (DSample),Eighths,Josh Wax,0.01
Josh Wax | Flower 3.5g | H | Duct Tape Zushi (DSample),Eighths,Josh Wax,0.01
Josh Wax | Flower 3.5g | H | Zoap x Seabiscuit (DSample),Eighths,Josh Wax,0.01
COTC | Flower 3.5g | H | Pink Drink,Eighths,Cream Of The Crop (COTC),50
COTC | Flower 3.5g | H | Cherry Pie x Green Crack,Eighths,Cream Of The Crop (COTC),50
COTC | Flower 3.5g | H | Cherry Pie x Green Crack (DSample),Eighths,Cream Of The Crop (COTC),0.01
COTC | LR Cart 1g | H | Spritzer (Sample),Cartridges,Cream Of The Crop (COTC),0.01
COTC | Flower 3.5g | H | Pink Drink (Sample),Eighths,Cream Of The Crop (COTC),0.01
Jetty | Cart .5g | H | Alien OG,Cartridges,Jetty,25
Jetty | Cart 1g | H | GSC,Cartridges,Jetty,32
COTC | Pre-Rolls .5g (2pk) | I | F.A.A.F.O X PK,Pre-Rolls,Cream Of The Crop (COTC),20
COTC | Pre-Rolls .5g (2pk) | S | Waiting Game x Chem 91,Pre-Rolls,Cream Of The Crop (COTC),20
Pacific Stone | Flower 3.5G | S | Blue Dream (PROMO),Eighths,Pacific Stone,0.01
Autumn Brands | Pre-Roll 1G | I | Fuel OG,Pre-Rolls,Autumn Brands,10
Jetty | INLR Pre-Roll 1g | S | Blue Dream x Blue Banana,Pre-Rolls,Jetty,10
Pure Beauty | LRO Cart 1g | I | Midnight Melon Zkittlez,Cartridges,Pure Beauty,56
Pure Beauty | Smalls 14g | I | Sea Nymph #1,Halves,Pure Beauty,125
Pure Beauty | Smalls 14g | S | Toronja,Halves,Pure Beauty,125
Dab Daddy | Flower 14g | I | LCG X Skittles(Sample),Halves,Dab Daddy,0.01
Autumn Brands | Flower 3.5G | H | Fire OG (SAMPLE),Eighths,Autumn Brands,0.01
Autumn Brands | Flower 3.5G | S | Blue Dream (SAMPLE),Eighths,Autumn Brands,0.01
Autumn Brands | Flower 7G | I | OGZ (SAMPLE),Quarters,Autumn Brands,0.01
Autumn Brands | Flower 3.5G | I | OGZ (SAMPLE),Eighths,Autumn Brands,0.01
Autumn Brands | Flower 3.5G | S | Peach Dreams (SAMPLE),Eighths,Autumn Brands,0.01
Autumn Brands | Pre-Roll 10pk | I | Hash Breath (SAMPLE),Pre-Rolls,Autumn Brands,0.01
Autumn Brands | Pre-Roll Mini 10pk | S | Jet Fuel Gelato (SAMPLE),Pre-Rolls,Autumn Brands,0.01
The Fight | Flower 14g | H | Gush Mintz,Halves,The Fight,70
The Fight | Flower 14g | S | Pink Lemonade,Halves,The Fight,70
Hi | Flower SM 14g | H | Rainbow Runtz,Halves,Hi,86
Hi | Flower SM 14g | I/H | White Trufflez,Halves,Hi,86
Microbar | Dispo 1g | I | Rocket Popz,Disposables,Microbar,32
Stoned Goods | Flower 14g | I | Funky Strawberry,Halves,Stoned Goods,70
710 | LRO Badder 1g (T3) | Faux Fauna F2 #5,Concentrate,710 Labs,55
710 | LRO Badder 1g (T3) | Dulce De Fresa #5 + TGC #11,Concentrate,710 Labs,55
710 | Flower 3.5g | Z Cubed #5 (DISPLAY),Eighths,710 Labs,0.01
710 | Flower 3.5g | Super Freak (DISPLAY),Eighths,710 Labs,0.01
Stiiizy | CLR | Sauce 1g | H | White Cherry Gelato,Concentrate,Stiiizy,25
Stiiizy | CLR | Sauce 1g | I | Bubblegum Gelato,Concentrate,Stiiizy,25
Stiiizy | CLR | Sauce 1g | S | Sour Belts,Concentrate,Stiiizy,25
Stiiizy | LR Diamond 1g | I | Hi-Octane,Concentrate,Stiiizy,25
Stiiizy | LR Diamond 1g | I | Black Cherry Cola,Concentrate,Stiiizy,25
Stiiizy | LR Diamond 1g | S | Berry Pie,Concentrate,Stiiizy,25
Stiiizy | LR Diamond 1g | H | Banana Milk,Concentrate,Stiiizy,25
Stiiizy | LR Diamond 1g | I | Gelato 41,Concentrate,Stiiizy,25
Stiiizy | LRJ | Badder 1g | S | Blueberry Blast,Concentrate,Stiiizy,32
Stiiizy | LRJ | Badder 1g | H | White Cherry Pie,Concentrate,Stiiizy,32
Stiiizy | LRO Badder 1g | S | Lemon Pie,Concentrate,Stiiizy,32
Stiiizy | LRO Badder 1g | S | Orange Soda,Concentrate,Stiiizy,32
Stiiizy | LR Diamond 1g | I | Hi-Octane,Concentrate,Stiiizy,25
Stiiizy | CLR | Sauce 1g | S | Acai Berry Gelato,Concentrate,Stiiizy,25
Stiiizy | LR Diamond 1g | I | Berries & Cream,Concentrate,Stiiizy,25
WCC | Flower 7g | I | LA Pop Rockz (Sample),Quarters,West Coast Cure (WCC),0.01
WCC | Flower 7g | I | White Truffles (Sample),Quarters,West Coast Cure (WCC),0.01
WCC | Flower 7g | H | Jetlato (Sample),Quarters,West Coast Cure (WCC),0.01
Lolo | Pre-Roll 1g | H | Rozay,Pre-Rolls,Lolo,6
Lolo | Pre-Roll 1g | I | Grape Ape x Marmalade,Pre-Rolls,Lolo,6
Lolo | Flower SM 14g | I | Interstellar Indica,Halves,Lolo,57
WCC | LRE Badder 1g | H | Race Fuel OG,Concentrate,West Coast Cure (WCC),23
WCC | LRE Badder 1g | H | Rainbow Belts,Concentrate,West Coast Cure (WCC),23
WCC | LRE Badder 1g | S | Goji OG,Concentrate,West Coast Cure (WCC),23
WCC | Flower 3.5g | I | True OG,Eighths,West Coast Cure (WCC),25
WCC | Flower Jar 3.5g | H | Cosmic Cookies (SAMPLE),Eighths,West Coast Cure (WCC),0.01
WCC | Flower 3.5g | I | True OG (SAMPLE),Eighths,West Coast Cure (WCC),0.01
Pearl Pharma | Flower 3.5g | Sin Mint Cookies x Romulan #31 (Sample),Eighths,Pearl Pharma,0.01
Planta | Flower 3.5g | S | Gelonade (PROMO),Eighths,Planta,1
Planta | Flower 3.5g | I | 11 Coffins (PROMO),Eighths,Planta,1
Planta | Flower 3.5g | Cleopatra (PROMO),Eighths,Planta,1
Sherbinskis | LR AIO 1G | Airwhon (Sample),Disposables,Sherbinskis,0.01
Sherbinskies | LRO AIO .5g | Airwhon (Sample),Disposables,Sherbinskis,0.01
Sherbinskis | Flower 3.5G | AirWhon (Sample),Eighths,Sherbinskis,0.01
Rollers D | PG Flower 28g | S | Sweet Cheesus,Ounces,Rollers Delight,50
Rollers D | PG Flower 28g | I | Alien Rift,Ounces,Rollers Delight,50
Rollers D | PG Flower 28g | I | Trunk Funk,Ounces,Rollers Delight,50
Rollers D | PG Flower 28g | H | Vitamin Diesel,Ounces,Rollers Delight,50
Nameless | Flower 3.5g | Mega Black Cherry (SAMPLE),Eighths,Nameless,0.01
Pure Beauty | 10Pk Prerolls | I | Pink Box (PP X SS X WT),Pre-Rolls,Pure Beauty,50
Nasha | Green Unpressed Hash 1.2g | Tropical Punch,Concentrate,Nasha,25
CLSICS | Live Rosin 1g (T2) | I | Fatso,Concentrate,CLSICS,39
CLSICS | Live Rosin 1g (T2) | H | Blueberry Yum-Yum,Concentrate,CLSICS,39
CLSICS | Live Rosin 1g (T2) | S | Berry Pie,Concentrate,CLSICS,39
CLSICS | Live Rosin 1g (T3) | S | J Walker,Concentrate,CLSICS,30
CLSICS | LRO Pre-Roll 1.3g | I | Dark Side of the Berry,Pre-Rolls,CLSICS,20
PAX | LRO AIO  1g | I | Blue Lobster,Disposables,Pax,60
PAX | LRO Pod 1g | I | Tahoe Rose,Cartridges,Pax,60
PAX | LRO Pod 1g | S | Tropicana Cookies,Cartridges,Pax,60
Originals | Pre-Roll 1g | I | SFV OG,Pre-Rolls,Originals,15
Originals | Pre-Roll 1g | I | Gelato,Pre-Rolls,Originals,15
Originals | Pre-Roll 1g | I | Oakstradam OG,Pre-Rolls,Originals,15
Originals | Pre-Roll Mini 10pk | H | King Louie,Pre-Rolls,Originals,50
Nameless | Flower 7g | I | Mega Black Cherry,Quarters,Nameless,68
Blaze Mota | Flower 14g | Sugar Cookiez,Halves,Blaze Mota,70
ColdFire x MM | SLV Dispo 0.5g | White Spritzer,Disposables,ColdFire,59
ColdFire | Cart 1g | Spumoni,Cartridges,ColdFire,54
ColdFire x FG  | Cart 1g | Tokyo Runtz,Cartridges,ColdFire,54
ColdFire x NH | Cart 1g | Divine Cherry Runtz,Cartridges,ColdFire,54
Sherbinskis | Flower 3.5G | H | Sunset-Z,Eighths,Sherbinskis,50
MVN | Pre-Rolls .5g (5pk) | I | Prizm,Pre-Rolls,Maven (MVN),33
MVN | Flower 3.5g | S | Orange Sapphire,Eighths,Maven (MVN),50
MVN | Flower 3.5g | I | Black Diamond X (D SAMPLE),Eighths,Maven (MVN),0.01
MVN | Flower 3.5g | S | Orange Sapphire (D SAMPLE),Eighths,Maven (MVN),0.01
MVN | Flower 3.5g | H | Silver Iris OG (D SAMPLE),Eighths,Maven (MVN),0.01
Bloom Surf | Dispo .5g | S | Sour Tangie,Disposables,Bloom,40
ColdFire | Cart 1g | Kush Mints,Cartridges,ColdFire,54
EV | RV Preroll 1g | Grandaddy Purple,Pre-Rolls,Ember Valley,9
EV | Pre-Rolls .7g (10pk) | I | Melted Strawberries,Pre-Rolls,Ember Valley,38
EV | Pre-Rolls .7g (10pk) | H | Ambrosia,Pre-Rolls,Ember Valley,38
EV | Flower 3.5g | S | Headmount,Eighths,Ember Valley,45
EV | Flower 1g | S | Point Break,Flower,Ember Valley,10
Preferred Gardens | Flower 14g | S | Blue Dream,Halves,Preferred Gardens,85
Preferred Gardens | Flower 14g | S/H | Red Citron,Halves,Preferred Gardens,85
Preferred Gardens | Flower 3.5g | I | Znackz,Eighths,Preferred Gardens,32
Preferred Gardens | Flower 3.5g | S | Blue Dream,Eighths,Preferred Gardens,32
Preferred Gardens | Flower 14g | H | Blue Banger,Halves,Preferred Gardens,85
Claybourne | DI Pre Rolls .5g (2pk) | S | Lemon Drop Top,Pre-Rolls,Claybourne Co.,20
Claybourne | Flower 3.5g + Kief 1g | I/H | GMO,Eighths,Claybourne Co.,45
Claybourne | Flower 3.5g + Kief 1g | I/H | GMO (SAMPLE),Eighths,Claybourne Co.,0.01
Claybourne | Flower 3.5g | H | Cobra Kush (GC) (SAMPLE),Eighths,Claybourne Co.,0.01
EV | Flower 3.5g | I | Tiger King (SAMPLE),Eighths,Ember Valley,0.01
EV | INF Pre-Rolls .5g (2pk) | Melted Strawberries (BDAY),Pre-Rolls,Ember Valley,0.01
The Fight | Flower 14g | I | Fight OG,Halves,The Fight,70
The Fight | Flower 14g | I | Super Glue,Halves,The Fight,70
The Fight | Flower 14g | H | Oreoz,Halves,The Fight,70
Kurvana | ASCND Cart 1G | I | Lunar OG,Cartridges,Kurvana,60
Kurvana | Cart 1G | I | True OG,Cartridges,Kurvana,54
Kurvana | AIO .5G | CBD/CBN | Sunset Tea (10:1:5),Disposables,Kurvana,35
Kurvana | ASCND AIO .5G | I | Earth OG (BDAY),Disposables,Kurvana,0.01
Kurvana | ASCND AIO .5G | I | Northern Lights (BDAY),Disposables,Kurvana,0.01
St. Ides | IN Blunt 2.5g | H | Mars,Pre-Rolls,St. Ides,38
St. Ides | IN Blunt 2.5g | I | Doughnuts,Pre-Rolls,St. Ides,38
Kushy Punch | Cart 1g | H | Blue Razz Gushers,Cartridges,Kushy Punch,25
OakFruitland | Flower 3.5g | Beach Break (D Sample),Eighths,OakFruitLand,0.01
OakFruitland | Flower 3.5g | Permanent Marker (D Sample),Eighths,OakFruitLand,0.01
OakFruitland | Flower 3.5g | Guava Licious (D Sample),Eighths,OakFruitLand,0.01
OakFruitland | Flower 3.5g | Orange Creamsicle (D Sample),Eighths,OakFruitLand,0.01
OakFruitland | Flower 3.5g | Oak-Lato (D Sample),Eighths,OakFruitLand,0.01
OakFruitLand | Cart 1g | Oak-Lato (Sample),Cartridges,OakFruitLand,0.01
OakFruitLand | Dispo 1g | Say Less (Sample),Disposables,OakFruitLand,0.01
OakFruitland | Flower 1g | Fortune Cookie (SAMPLE),Flower,OakFruitLand,0.01
COTC | Flower 3.5g | I | Jetsetter OG (Promo),Eighths,Cream Of The Crop (COTC),1
Raw Garden | IN Pre-Roll 3pk | I | Banana Daiquiri,Pre-Rolls,Raw Garden,25
Raw Garden | LR Cart .5g | I | Slurm Fuel (SAMPLE),Cartridges,Raw Garden,0.01
Raw Garden | LR AIO 1g | I | Watermelon Kush,Disposables,Raw Garden,50
Raw Garden | LR Cart 1g | I | Sherbert Glue,Cartridges,Raw Garden,45
